timestamp,tag,page,mode,dpi,proc,input_px,box_thr,text_thr,tile,overlap,nms_iou,anchors,kept,hit,recall,clean,merged,spurious,label
2026-09-20T13:05:03,p10_single_dpi300_box0.12_txt0.1_procDEFAULT,10,single,300,defxdef,1236x800,0.12,0.1,,,,2,12,0,0.0,0,0,12,correct
2026-09-20T13:05:06,p10_single_dpi300_box0.08_txt0.1_procDEFAULT,10,single,300,defxdef,1236x800,0.08,0.1,,,,2,18,1,0.5,1,0,17,correct
2026-09-20T13:05:08,p11_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,11,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,2,17,2,1.0,2,0,15,wrong
2026-09-20T13:05:09,p11_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,11,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,2,10,2,1.0,2,0,8,wrong
2026-09-20T13:05:13,p11_single_dpi300_box0.12_txt0.1_procDEFAULT,11,single,300,defxdef,1236x800,0.12,0.1,,,,2,12,2,1.0,7,0,5,correct
2026-09-20T13:05:14,p11_single_dpi300_box0.08_txt0.1_procDEFAULT,11,single,300,defxdef,1236x800,0.08,0.1,,,,2,15,2,1.0,9,0,6,wrong
2026-09-20T13:05:18,p12_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,12,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,2,19,0,0.0,0,0,19,wrong
2026-09-20T13:05:18,p12_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,12,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,2,10,0,0.0,0,0,10,wrong
2026-09-20T13:05:20,p12_single_dpi300_box0.12_txt0.1_procDEFAULT,12,single,300,defxdef,1236x800,0.12,0.1,,,,2,10,0,0.0,0,0,10,correct
2026-09-20T13:05:21,p12_single_dpi300_box0.08_txt0.1_procDEFAULT,12,single,300,defxdef,1236x800,0.08,0.1,,,,2,21,0,0.0,0,0,21,correct
2026-09-20T13:05:50,p13_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,13,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,1,12,1,1.0,1,0,11,wrong
2026-09-20T13:05:51,p13_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,13,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,1,9,0,0.0,0,0,9,wrong
2026-09-20T13:05:55,p13_single_dpi300_box0.08_txt0.1_procDEFAULT,13,single,300,defxdef,1236x800,0.08,0.1,,,,1,19,0,0.0,0,0,19,correct
2026-09-20T13:06:00,p14_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,14,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,1,14,1,1.0,2,0,12,wrong
2026-09-20T13:06:01,p14_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,14,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,1,8,1,1.0,1,0,7,wrong
2026-09-20T13:06:03,p14_single_dpi300_box0.08_txt0.1_procDEFAULT,14,single,300,defxdef,1236x800,0.08,0.1,,,,1,11,1,1.0,4,0,7,wrong
2026-09-20T13:06:04,p14_single_dpi300_box0.12_txt0.1_procDEFAULT,14,single,300,defxdef,1236x800,0.12,0.1,,,,1,5,1,1.0,3,0,2,correct
2026-09-20T13:06:07,p15_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,15,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,1,12,0,0.0,0,0,12,wrong
2026-09-20T13:06:07,p15_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,15,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,1,7,0,0.0,0,0,7,wrong
2026-09-20T13:06:10,p15_single_dpi300_box0.08_txt0.1_procDEFAULT,15,single,300,defxdef,1236x800,0.08,0.1,,,,1,9,1,1.0,1,0,8,correct
2026-09-20T13:24:29,p6_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,6,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,1,6,0,0.0,0,0,6,wrong
2026-09-20T13:25:03,p13_single_dpi300_box0.12_txt0.1_procDEFAULT,13,single,300,defxdef,1236x800,0.12,0.1,,,,1,12,0,0.0,0,0,12,correct
2026-09-20T13:25:09,p15_single_dpi300_box0.12_txt0.1_procDEFAULT,15,single,300,defxdef,1236x800,0.12,0.1,,,,1,5,1,1.0,1,0,4,correct
2026-09-20T13:25:13,p16_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,16,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,2,20,0,0.0,0,0,20,wrong
2026-09-20T13:25:14,p16_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,16,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,2,14,0,0.0,0,0,14,wrong
2026-09-20T13:25:16,p16_single_dpi300_box0.12_txt0.1_procDEFAULT,16,single,300,defxdef,1236x800,0.12,0.1,,,,2,10,0,0.0,0,0,10,correct
2026-09-20T13:25:17,p16_single_dpi300_box0.08_txt0.1_procDEFAULT,16,single,300,defxdef,1236x800,0.08,0.1,,,,2,26,0,0.0,0,0,26,correct
2026-09-20T13:25:18,p17_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,17,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,2,14,0,0.0,0,0,14,wrong
2026-09-20T13:25:20,p17_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,17,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,2,11,0,0.0,0,0,11,wrong
2026-09-20T13:25:21,p17_single_dpi300_box0.12_txt0.1_procDEFAULT,17,single,300,defxdef,1236x800,0.12,0.1,,,,2,17,1,0.5,1,0,16,correct
2026-09-20T13:25:21,p17_single_dpi300_box0.08_txt0.1_procDEFAULT,17,single,300,defxdef,1236x800,0.08,0.1,,,,2,24,1,0.5,2,0,22,wrong
2026-09-20T13:25:24,p18_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,18,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,3,19,2,0.667,2,0,17,wrong
2026-09-20T13:25:25,p18_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,18,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,3,14,1,0.333,1,0,13,wrong
2026-09-20T13:25:29,p18_single_dpi300_box0.12_txt0.1_procDEFAULT,18,single,300,defxdef,1236x800,0.12,0.1,,,,3,15,2,0.667,0,1,14,correct
2026-09-20T13:25:31,p18_single_dpi300_box0.08_txt0.1_procDEFAULT,18,single,300,defxdef,1236x800,0.08,0.1,,,,3,29,3,1.0,5,1,23,correct
2026-09-20T13:25:33,p19_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,19,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,1,14,0,0.0,0,0,14,wrong
2026-09-20T13:25:34,p19_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,19,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,1,9,0,0.0,0,0,9,wrong
2026-09-20T13:25:37,p19_single_dpi300_box0.08_txt0.1_procDEFAULT,19,single,300,defxdef,1236x800,0.08,0.1,,,,1,18,1,1.0,1,0,17,wrong
2026-09-20T13:25:39,p19_single_dpi300_box0.12_txt0.1_procDEFAULT,19,single,300,defxdef,1236x800,0.12,0.1,,,,1,12,0,0.0,0,0,12,wrong
2026-09-20T13:25:41,p20_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,20,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,1,9,0,0.0,0,0,9,correct
2026-09-20T13:25:42,p20_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,20,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,1,13,0,0.0,0,0,13,correct
2026-09-20T13:25:46,p20_single_dpi300_box0.08_txt0.1_procDEFAULT,20,single,300,defxdef,1236x800,0.08,0.1,,,,1,16,0,0.0,0,0,16,wrong
2026-09-20T13:25:46,p20_single_dpi300_box0.12_txt0.1_procDEFAULT,20,single,300,defxdef,1236x800,0.12,0.1,,,,1,9,0,0.0,0,0,9,wrong
2026-09-20T13:25:49,p21_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,21,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,1,11,0,0.0,0,0,11,correct
2026-09-20T13:25:50,p21_single_dpi300_box0.08_txt0.1_procDEFAULT,21,single,300,defxdef,1236x800,0.08,0.1,,,,1,22,0,0.0,0,0,22,wrong
2026-09-20T13:25:52,p21_single_dpi300_box0.12_txt0.1_procDEFAULT,21,single,300,defxdef,1236x800,0.12,0.1,,,,1,10,0,0.0,0,0,10,wrong
2026-09-20T13:25:54,p22_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,22,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,1,7,0,0.0,0,0,7,wrong
2026-09-20T13:25:55,p22_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,22,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,1,12,0,0.0,0,0,12,wrong
2026-09-20T13:25:58,p22_single_dpi300_box0.12_txt0.1_procDEFAULT,22,single,300,defxdef,1236x800,0.12,0.1,,,,1,10,1,1.0,2,0,8,correct
2026-09-20T13:25:59,p22_single_dpi300_box0.08_txt0.1_procDEFAULT,22,single,300,defxdef,1236x800,0.08,0.1,,,,1,17,1,1.0,2,0,15,correct
2026-09-20T13:26:01,p23_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,23,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,1,16,0,0.0,0,0,16,wrong
2026-09-20T13:26:02,p23_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,23,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,1,8,0,0.0,0,0,8,wrong
2026-09-20T13:26:05,p23_single_dpi300_box0.12_txt0.1_procDEFAULT,23,single,300,defxdef,1236x800,0.12,0.1,,,,1,11,0,0.0,0,0,11,correct
2026-09-20T13:26:06,p23_single_dpi300_box0.08_txt0.1_procDEFAULT,23,single,300,defxdef,1236x800,0.08,0.1,,,,1,19,0,0.0,0,0,19,wrong
2026-09-20T13:26:07,p24_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,24,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,1,17,0,0.0,0,0,17,wrong
2026-09-20T13:26:08,p24_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,24,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,1,8,0,0.0,0,0,8,wrong
2026-09-20T13:26:10,p24_single_dpi300_box0.12_txt0.1_procDEFAULT,24,single,300,defxdef,1236x800,0.12,0.1,,,,1,11,0,0.0,0,0,11,correct
2026-09-20T13:26:10,p24_single_dpi300_box0.08_txt0.1_procDEFAULT,24,single,300,defxdef,1236x800,0.08,0.1,,,,1,16,0,0.0,0,0,16,wrong
2026-09-20T13:26:12,p25_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,25,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,1,17,0,0.0,0,0,17,wrong
2026-09-20T13:26:13,p25_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,25,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,1,8,0,0.0,0,0,8,wrong
2026-09-20T13:26:14,p25_single_dpi300_box0.12_txt0.1_procDEFAULT,25,single,300,defxdef,1236x800,0.12,0.1,,,,1,9,0,0.0,0,0,9,correct
2026-09-20T13:26:15,p25_single_dpi300_box0.08_txt0.1_procDEFAULT,25,single,300,defxdef,1236x800,0.08,0.1,,,,1,16,0,0.0,0,0,16,wrong
2026-09-20T13:26:19,p26_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,26,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,3,19,2,0.667,0,1,18,wrong
2026-09-20T13:26:20,p26_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,26,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,3,10,0,0.0,0,0,10,wrong
2026-09-20T13:26:21,p26_single_dpi300_box0.12_txt0.1_procDEFAULT,26,single,300,defxdef,1236x800,0.12,0.1,,,,3,13,0,0.0,0,0,13,correct
2026-09-20T13:26:24,p26_single_dpi300_box0.08_txt0.1_procDEFAULT,26,single,300,defxdef,1236x800,0.08,0.1,,,,3,24,0,0.0,0,0,24,correct
2026-09-20T13:26:27,p27_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,27,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,2,16,0,0.0,0,0,16,wrong
2026-09-20T13:26:29,p27_single_dpi300_box0.12_txt0.1_procDEFAULT,27,single,300,defxdef,1236x800,0.12,0.1,,,,2,13,0,0.0,0,0,13,correct
2026-09-20T13:26:30,p27_single_dpi300_box0.08_txt0.1_procDEFAULT,27,single,300,defxdef,1236x800,0.08,0.1,,,,2,21,0,0.0,0,0,21,correct
2026-09-20T13:26:31,p27_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,27,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,2,10,0,0.0,0,0,10,wrong
2026-09-20T13:26:35,p28_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,28,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,2,20,1,0.5,1,0,19,wrong
2026-09-20T13:26:40,p28_single_dpi300_box0.12_txt0.1_procDEFAULT,28,single,300,defxdef,1236x800,0.12,0.1,,,,2,11,1,0.5,2,0,9,correct
2026-09-20T13:26:42,p28_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,28,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,2,13,1,0.5,1,0,12,correct
2026-09-20T13:26:44,p28_single_dpi300_box0.08_txt0.1_procDEFAULT,28,single,300,defxdef,1236x800,0.08,0.1,,,,2,18,1,0.5,3,0,15,wrong
2026-09-20T13:26:46,p29_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,29,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,2,12,0,0.0,0,0,12,correct
2026-09-20T13:26:46,p29_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,29,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,2,7,0,0.0,0,0,7,correct
2026-09-20T13:26:50,p29_single_dpi300_box0.08_txt0.1_procDEFAULT,29,single,300,defxdef,1236x800,0.08,0.1,,,,2,23,0,0.0,0,0,23,wrong
2026-09-20T13:26:51,p30_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,30,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,2,17,1,0.5,1,0,16,wrong
2026-09-20T13:26:52,p30_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,30,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,2,14,0,0.0,0,0,14,wrong
2026-09-20T13:26:54,p30_single_dpi300_box0.12_txt0.1_procDEFAULT,30,single,300,defxdef,1236x800,0.12,0.1,,,,2,8,1,0.5,2,0,6,correct
2026-09-20T13:26:55,p30_single_dpi300_box0.08_txt0.1_procDEFAULT,30,single,300,defxdef,1236x800,0.08,0.1,,,,2,14,1,0.5,3,0,11,correct
2026-09-20T13:26:56,p31_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,31,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,1,17,1,1.0,1,0,16,wrong
2026-09-20T13:26:57,p31_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,31,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,1,11,0,0.0,0,0,11,wrong
2026-09-20T13:26:59,p31_single_dpi300_box0.12_txt0.1_procDEFAULT,31,single,300,defxdef,1236x800,0.12,0.1,,,,1,2,0,0.0,0,0,2,wrong
2026-09-20T13:27:00,p31_single_dpi300_box0.08_txt0.1_procDEFAULT,31,single,300,defxdef,1236x800,0.08,0.1,,,,1,9,0,0.0,0,0,9,wrong
2026-09-20T13:27:04,p32_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,32,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,2,17,1,0.5,1,0,16,wrong
2026-09-20T13:27:06,p32_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,32,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,2,11,1,0.5,1,0,10,wrong
2026-09-20T13:27:09,p32_single_dpi300_box0.12_txt0.1_procDEFAULT,32,single,300,defxdef,1236x800,0.12,0.1,,,,2,11,1,0.5,5,0,6,correct
2026-09-20T13:27:10,p32_single_dpi300_box0.08_txt0.1_procDEFAULT,32,single,300,defxdef,1236x800,0.08,0.1,,,,2,16,1,0.5,6,0,10,correct
2026-09-20T13:27:12,p33_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,33,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,2,18,0,0.0,0,0,18,wrong
2026-09-20T13:27:13,p33_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,33,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,2,12,0,0.0,0,0,12,wrong
2026-09-20T13:27:14,p33_single_dpi300_box0.12_txt0.1_procDEFAULT,33,single,300,defxdef,1236x800,0.12,0.1,,,,2,15,0,0.0,0,0,15,correct
2026-09-20T13:27:15,p33_single_dpi300_box0.08_txt0.1_procDEFAULT,33,single,300,defxdef,1236x800,0.08,0.1,,,,2,20,0,0.0,0,0,20,correct
2026-09-20T13:27:17,p34_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,34,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,2,19,1,0.5,1,0,18,wrong
2026-09-20T13:27:19,p34_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,34,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,2,14,1,0.5,1,0,13,wrong
2026-09-20T13:27:24,p34_single_dpi300_box0.08_txt0.1_procDEFAULT,34,single,300,defxdef,1236x800,0.08,0.1,,,,2,11,1,0.5,1,0,10,correct
2026-09-20T13:27:24,p34_single_dpi300_box0.12_txt0.1_procDEFAULT,34,single,300,defxdef,1236x800,0.12,0.1,,,,2,6,0,0.0,0,0,6,correct
2026-09-20T13:27:39,p35_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,35,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,3,13,2,0.667,2,0,11,wrong
2026-09-20T13:27:41,p35_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,35,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,3,7,1,0.333,1,0,6,correct
2026-09-20T13:27:43,p35_single_dpi300_box0.08_txt0.1_procDEFAULT,35,single,300,defxdef,1236x800,0.08,0.1,,,,3,16,1,0.333,5,0,11,wrong
2026-09-20T13:27:44,p35_single_dpi300_box0.12_txt0.1_procDEFAULT,35,single,300,defxdef,1236x800,0.12,0.1,,,,3,9,1,0.333,3,0,6,correct
2026-09-20T13:27:46,p36_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,36,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,1,16,0,0.0,0,0,16,wrong
2026-09-20T13:27:46,p36_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,36,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,1,8,0,0.0,0,0,8,wrong
2026-09-20T13:27:49,p36_single_dpi300_box0.12_txt0.1_procDEFAULT,36,single,300,defxdef,1236x800,0.12,0.1,,,,1,10,0,0.0,0,0,10,correct
2026-09-20T13:27:49,p36_single_dpi300_box0.08_txt0.1_procDEFAULT,36,single,300,defxdef,1236x800,0.08,0.1,,,,1,14,0,0.0,0,0,14,correct
2026-09-20T13:27:51,p37_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,37,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,1,15,0,0.0,0,0,15,wrong
2026-09-20T13:27:53,p37_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,37,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,1,12,0,0.0,0,0,12,wrong
2026-09-20T13:27:54,p37_single_dpi300_box0.12_txt0.1_procDEFAULT,37,single,300,defxdef,1236x800,0.12,0.1,,,,1,10,0,0.0,0,0,10,correct
2026-09-20T13:27:55,p37_single_dpi300_box0.08_txt0.1_procDEFAULT,37,single,300,defxdef,1236x800,0.08,0.1,,,,1,18,0,0.0,0,0,18,correct
2026-09-20T13:27:58,p38_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,38,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,4,20,2,0.5,5,0,15,wrong
2026-09-20T13:28:02,p38_single_dpi300_box0.12_txt0.1_procDEFAULT,38,single,300,defxdef,1236x800,0.12,0.1,,,,4,9,1,0.25,2,0,7,correct
2026-09-20T13:28:02,p38_single_dpi300_box0.08_txt0.1_procDEFAULT,38,single,300,defxdef,1236x800,0.08,0.1,,,,4,14,1,0.25,4,0,10,correct
2026-09-20T13:28:04,p38_tiled_dpi300_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,38,tiled,300,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,4,11,1,0.25,3,0,8,wrong
2026-09-20T13:28:08,p39_tiled_dpi300_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,39,tiled,300,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,1,9,1,1.0,2,0,7,wrong
2026-09-20T13:28:10,p39_single_dpi300_box0.12_txt0.1_procDEFAULT,39,single,300,defxdef,1236x800,0.12,0.1,,,,1,8,1,1.0,4,0,4,correct
2026-09-20T13:28:11,p39_single_dpi300_box0.08_txt0.1_procDEFAULT,39,single,300,defxdef,1236x800,0.08,0.1,,,,1,14,1,1.0,4,0,10,wrong
